ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_1727992	8.87e-10	1.07e-11	-8.379946	16.411197	-0.51449158	306035206	FEZ1	fasciculation and elongation protein zeta 1
ILMN_1654563	2.63e-07	7.59e-09	-6.712464	9.975244	-0.51410101	183603932	EFNB1	ephrin B1
ILMN_1671731	7.14e-03	1.17e-03	-3.407187	-1.559723	-0.51396633	190194407	AVPI1	arginine vasopressin induced 1
ILMN_2367165	2.09e-08	3.90e-10	-7.467006	12.884675	-0.51381481	NA		
ILMN_2394250	4.35e-04	4.38e-05	-4.407311	1.562469	-0.51353872	307344639	PLEKHA1	pleckstrin homology domain containing A1
ILMN_1668592	2.45e-05	1.51e-06	-5.336304	4.812091	-0.51329293	310750315	STON1	stonin 1
ILMN_1683470	3.17e-05	2.05e-06	-5.2552	4.518493	-0.51305387	544583571	TMEM139	transmembrane protein 139
ILMN_2053103	3.21e-02	7.14e-03	-2.785084	-3.227557	-0.51176094	187607385	SLC40A1	solute carrier family 40 member 1
ILMN_1653203	1.80e-05	1.05e-06	-5.433695	5.166706	-0.51159259	320118910	EFEMP2	EGF containing fibulin like extracellular matrix protein 2
ILMN_1805603	2.81e-02	6.08e-03	-2.843772	-3.080835	-0.51157239	94681048	CFAP43	cilia and flagella associated protein 43
ILMN_1748840	8.65e-04	9.95e-05	-4.168659	0.775869	-0.51106061	297632392	CALB2	calbindin 2
ILMN_2199926	5.27e-08	1.14e-09	-7.194603	11.831848	-0.51098316	327315393	OR7E37P	olfactory receptor family 7 subfamily E member 37 pseudogene
ILMN_1672443	6.89e-07	2.26e-08	-6.433321	8.907555	-0.51044444	208973245	QDPR	quinoid dihydropteridine reductase
ILMN_2134056	7.24e-05	5.33e-06	-4.995587	3.59008	-0.50991919	525342676	SOX7	SRY-box 7
ILMN_1754660	2.27e-05	1.39e-06	-5.358835	4.893934	-0.50981818	223633946	ZCCHC24	zinc finger CCHC-type containing 24
ILMN_1723287	5.79e-04	6.16e-05	-4.308689	1.234626	-0.50874411	55749588	SLC6A16	solute carrier family 6 member 16
ILMN_1755364	2.62e-06	1.08e-07	-6.030896	7.382934	-0.50857239	324072795	RALA	RALA Ras like proto-oncogene A
ILMN_1676749	8.41e-02	2.37e-02	-2.321441	-4.300716	-0.50832323	145309296	MAATS1	MYCBP associated and testis expressed 1
ILMN_1730611	4.73e-06	2.17e-07	-5.848734	6.700165	-0.50827946	47519538	RTN4	reticulon 4
ILMN_2362858	6.04e-06	2.93e-07	-5.770514	6.40866	-0.50826936	30179904	PILRA	paired immunoglobin like type 2 receptor alpha
ILMN_1659845	1.96e-05	1.17e-06	-5.405485	5.063765	-0.50825589	148839357	KIAA0355	KIAA0355
ILMN_2315780	3.13e-02	6.94e-03	-2.795813	-3.20091	-0.50811111	630044892	TACC2	transforming acidic coiled-coil containing protein 2
ILMN_2184373	3.09e-01	1.36e-01	-1.509599	-5.771516	-0.50797306	324073503	CXCL8	C-X-C motif chemokine ligand 8
ILMN_1665235	6.17e-04	6.64e-05	-4.286856	1.162567	-0.50595623	178557737	CRTAP	cartilage associated protein
ILMN_1651285	4.69e-06	2.14e-07	-5.852068	6.712612	-0.50591919	134152722	BCL6B	B-cell CLL/lymphoma 6B
ILMN_1655429	3.22e-08	6.41e-10	-7.340786	12.396651	-0.50449158	221316727	TNFAIP1	TNF alpha induced protein 1
ILMN_1778575	4.78e-14	9.54e-17	-11.443641	27.81215	-0.50409764	34328912	WNT7A	Wnt family member 7A
ILMN_1741356	2.36e-03	3.21e-04	-3.81707	-0.338089	-0.50403704	222136677	PRICKLE1	prickle planar cell polarity protein 1
ILMN_1656537	2.30e-03	3.11e-04	-3.826408	-0.309251	-0.50393266	1011750894	SNURF	SNRPN upstream reading frame
ILMN_1661631	9.65e-05	7.44e-06	-4.904509	3.268831	-0.50376094	590122043	LILRA3	leukocyte immunoglobulin like receptor A3
ILMN_1803367	1.91e-02	3.81e-03	-3.009759	-2.653412	-0.50361953	255683381	MECOM	MDS1 and EVI1 complex locus
ILMN_1695423	6.21e-04	6.69e-05	-4.284601	1.155136	-0.50307071	319738657	CD9	CD9 molecule
ILMN_1698605	2.14e-05	1.29e-06	-5.379172	4.967909	-0.50278788	201025398	TMEM43	transmembrane protein 43
ILMN_2411897	2.68e-07	7.76e-09	-6.706635	9.952882	-0.50175758	514388115	KLF10	Kruppel like factor 10
ILMN_2225144	2.10e-04	1.86e-05	-4.649935	2.384571	-0.50163973	197382627	EIF4E3	eukaryotic translation initiation factor 4E family member 3
ILMN_1746148	1.13e-04	8.94e-06	-4.853807	3.091074	-0.50138047	737675022	NRROS	negative regulator of reactive oxygen species
ILMN_2129388	3.61e-05	2.37e-06	-5.215874	4.376717	-0.50123232	545746371	CCSER2	coiled-coil serine rich protein 2
ILMN_1693009	4.39e-02	1.05e-02	-2.64234	-3.574505	-0.50076768	95147561	FGL2	fibrinogen like 2
ILMN_1744046	2.04e-04	1.80e-05	-4.659694	2.418076	-0.50053872	189242611	DIAPH2	diaphanous related formin 2
ILMN_1748124	1.36e-02	2.55e-03	-3.148227	-2.28327	-0.49991246	62865622	TSC22D3	TSC22 domain family member 3
ILMN_1707312	4.18e-03	6.23e-04	-3.610812	-0.963922	-0.49817845	52630428	NFIL3	nuclear factor, interleukin 3 regulated
ILMN_1654946	7.69e-03	1.29e-03	-3.376685	-1.646987	-0.49715152	226371703	ZSCAN18	zinc finger and SCAN domain containing 18
ILMN_1715715	5.84e-03	9.20e-04	-3.486304	-1.330934	-0.49697643	551894987	CEBPA	CCAAT/enhancer binding protein alpha
ILMN_1660306	2.19e-03	2.93e-04	-3.84508	-0.251457	-0.49660606	612407850	ITGA8	integrin subunit alpha 8
ILMN_1714527	2.06e-07	5.72e-09	-6.784479	10.251715	-0.49557239	42544205	VAMP3	vesicle associated membrane protein 3
ILMN_1699206	3.81e-05	2.51e-06	-5.199673	4.318422	-0.49394613	145309323	FHDC1	FH2 domain containing 1
ILMN_1679987	1.05e-01	3.12e-02	-2.205518	-4.543876	-0.49389562	56682936	AKAP14	A-kinase anchoring protein 14
ILMN_2122103	5.43e-02	1.36e-02	-2.542504	-3.808574	-0.49355219	219689116	ETS1	ETS proto-oncogene 1, transcription factor
ILMN_2146418	1.17e-04	9.27e-06	-4.843733	3.055849	-0.49322896	312261284	CRIM1	cysteine rich transmembrane BMP regulator 1
ILMN_1773814	9.48e-06	4.98e-07	-5.630775	5.890657	-0.49295286	312176411	MUSTN1	musculoskeletal, embryonic nuclear protein 1
ILMN_1730504	7.79e-05	5.84e-06	-4.970944	3.502919	-0.49256229	NA		
ILMN_2325168	2.73e-05	1.72e-06	-5.302221	4.688514	-0.49073401	320461704	ARRB1	arrestin beta 1
ILMN_1756541	9.98e-03	1.76e-03	-3.273249	-1.938908	-0.4906936	10947033	MXD4	MAX dimerization protein 4
ILMN_1687751	4.55e-04	4.62e-05	-4.391501	1.509658	-0.49045118	66933011	BAALC	brain and acute leukemia, cytoplasmic
ILMN_1681591	8.68e-04	1.00e-04	-4.167335	0.77157	-0.49001347	519666802	PTPN1	protein tyrosine phosphatase, non-receptor type 1
ILMN_1716983	3.52e-07	1.06e-08	-6.627937	9.651231	-0.48989562	590122029	LILRA2	leukocyte immunoglobulin like receptor A2
ILMN_1694514	1.21e-01	3.79e-02	-2.123003	-4.710508	-0.48980471	196162714	ZDHHC11	zinc finger DHHC-type containing 11
ILMN_1689953	3.65e-04	3.54e-05	-4.468341	1.767231	-0.48914815	62240999	CD81	CD81 molecule
ILMN_1808777	2.21e-06	8.83e-08	-6.082241	7.576291	-0.48911785	176866316	EHD2	EH domain containing 2
ILMN_2285802	1.45e-04	1.19e-05	-4.773913	2.812597	-0.48893939	221316681	SEC14L1	SEC14 like lipid binding 1
ILMN_2165289	2.05e-04	1.81e-05	-4.658181	2.41288	-0.48887205	296010796	DEFA3	defensin alpha 3
ILMN_2308950	2.30e-03	3.11e-04	-3.826623	-0.308585	-0.48866667	197927427	AKAP12	A-kinase anchoring protein 12
ILMN_2182148	5.61e-10	6.26e-12	-8.516803	16.937612	-0.48862963	161783805	CNRIP1	cannabinoid receptor interacting protein 1
ILMN_1721046	7.36e-03	1.22e-03	-3.394287	-1.596696	-0.48820202	46276862	PTMS	parathymosin
ILMN_1708340	1.26e-04	1.01e-05	-4.819754	2.972132	-0.48805051	570359573	DAPK1	death associated protein kinase 1
ILMN_1785404	1.54e-01	5.20e-02	-1.982092	-4.982356	-0.48779461	355390350	FGFBP1	fibroblast growth factor binding protein 1
ILMN_2327947	1.98e-07	5.43e-09	-6.797856	10.303111	-0.48764646	394953809	SLC25A25	solute carrier family 25 member 25
ILMN_1705047	4.89e-05	3.35e-06	-5.121979	4.039817	-0.48735354	659495410	TLR8	toll like receptor 8
ILMN_2094875	4.90e-04	5.05e-05	-4.36622	1.425411	-0.48712795	318037598	ABCB1	ATP binding cassette subfamily B member 1
ILMN_2228180	2.04e-05	1.22e-06	-5.394329	5.023105	-0.4866229	634743322	MSRA	methionine sulfoxide reductase A
ILMN_2147517	8.23e-06	4.24e-07	-5.673406	6.048297	-0.4863064	221316611	CD58	CD58 molecule
ILMN_2203544	3.00e-06	1.26e-07	-5.990544	7.231243	-0.48570034	49227711	OR2A9P	olfactory receptor family 2 subfamily A member 9 pseudogene
ILMN_1670875	2.13e-07	5.94e-09	-6.775031	10.215422	-0.4856734	312434022	PPM1D	protein phosphatase, Mg2+/Mn2+ dependent 1D
ILMN_1721657	1.43e-06	5.23e-08	-6.217647	8.087951	-0.48530303	34577082	RSU1	Ras suppressor protein 1
ILMN_2336595	1.60e-02	3.09e-03	-3.082853	-2.459527	-0.48455219	253970488	ACSS2	acyl-CoA synthetase short-chain family member 2
ILMN_1741440	6.61e-04	7.24e-05	-4.261866	1.080326	-0.48443771	194578912	SLC35A1	solute carrier family 35 member A1
ILMN_2359306	1.68e-01	5.88e-02	-1.926505	-5.085105	-0.48422222	110835716	CAPSL	calcyphosine like
ILMN_1664051	1.69e-07	4.48e-09	-6.847005	10.492039	-0.48381145	320202925	SEC22C	SEC22 homolog C, vesicle trafficking protein
ILMN_1731293	1.44e-05	8.05e-07	-5.504092	5.424357	-0.48236027	514239915	C8B	complement component 8, beta polypeptide
ILMN_2333107	6.23e-05	4.47e-06	-5.043913	3.761513	-0.4816936	39812026	AES	amino-terminal enhancer of split
ILMN_1681679	8.64e-05	6.58e-06	-4.938016	3.386732	-0.48146128	375065823	TSPO	translocator protein
ILMN_1715024	7.58e-04	8.48e-05	-4.215646	0.928898	-0.48143434	224177554	LSS	lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)
ILMN_2194106	4.02e-04	3.99e-05	-4.434089	1.652138	-0.48125589	48255911	TSPAN12	tetraspanin 12
ILMN_1788874	2.88e-01	1.24e-01	-1.558979	-5.698164	-0.48038047	73858562	SERPINA3	serpin family A member 3
ILMN_1775330	1.09e-02	1.96e-03	-3.237776	-2.037574	-0.48024916	155029551	C15orf52	chromosome 15 open reading frame 52
ILMN_1688295	4.19e-05	2.80e-06	-5.170421	4.213341	-0.47987205	156415995	ZNF219	zinc finger protein 219
ILMN_2193325	2.36e-02	4.90e-03	-2.921099	-2.883972	-0.47973064	5902003	MMP23B	matrix metallopeptidase 23B
ILMN_2364384	2.38e-07	6.75e-09	-6.742255	10.08957	-0.47972391	116284369	PPARG	peroxisome proliferator activated receptor gamma
ILMN_1727017	5.08e-04	5.26e-05	-4.354265	1.385655	-0.4796633	288856296	SFTPB	surfactant protein B
ILMN_1675797	1.24e-01	3.93e-02	-2.106941	-4.742309	-0.479633	345110631	EPDR1	ependymin related 1
ILMN_1773413	4.90e-05	3.37e-06	-5.120759	4.035454	-0.47927273	194239703	DOCK9	dedicator of cytokinesis 9
ILMN_2133996	1.76e-02	3.46e-03	-3.043845	-2.56342	-0.47904377	294979179	SHE	Src homology 2 domain containing E
ILMN_1802096	5.03e-05	3.47e-06	-5.112555	4.006134	-0.47879798	292658761	ABTB1	ankyrin repeat and BTB domain containing 1
ILMN_1774427	4.77e-08	1.01e-09	-7.225227	11.950122	-0.47874747	219521891	CALCOCO1	calcium binding and coiled-coil domain 1
ILMN_1759513	2.01e-02	4.06e-03	-2.987634	-2.711426	-0.47807744	362999163	RND3	Rho family GTPase 3
ILMN_1737314	1.59e-03	2.02e-04	-3.958257	0.102415	-0.47797306	299115782	BCL6	B-cell CLL/lymphoma 6
ILMN_1768097	1.73e-04	1.47e-05	-4.715719	2.611048	-0.4776532	NA		
ILMN_1710064	1.01e-02	1.80e-03	-3.266844	-1.956779	-0.47721549	968121880	SDR16C5	short chain dehydrogenase/reductase family 16C, member 5
ILMN_1714945	3.87e-03	5.70e-04	-3.638843	-0.880151	-0.47683502	40254974	ITPKC	inositol-trisphosphate 3-kinase C
ILMN_2161746	3.87e-06	1.69e-07	-5.913281	6.941493	-0.47671717	572875468	TRIP10	thyroid hormone receptor interactor 10
ILMN_1667893	2.71e-03	3.77e-04	-3.767265	-0.491179	-0.47610101	315013560	TNS3	tensin 3
ILMN_1695107	6.98e-04	7.71e-05	-4.243648	1.020535	-0.47551515	524590112	IL20RA	interleukin 20 receptor subunit alpha
ILMN_1812616	3.11e-06	1.31e-07	-5.980202	7.192405	-0.47510438	124494239	MYO1C	myosin IC
ILMN_1741003	1.42e-02	2.68e-03	-3.132085	-2.32704	-0.47477441	186680508	ANXA5	annexin A5
ILMN_1746696	4.22e-06	1.87e-07	-5.886939	6.842923	-0.47473064	296434269	PDS5B	PDS5 cohesin associated factor B
ILMN_1764383	3.32e-05	2.16e-06	-5.240697	4.466162	-0.47462626	260763972	MCOLN1	mucolipin 1
ILMN_1784447	1.61e-05	9.21e-07	-5.468301	5.29323	-0.47453872	117168249	PLCE1	phospholipase C epsilon 1
ILMN_1687592	1.28e-05	7.07e-07	-5.538397	5.550301	-0.47376094	156616295	WWC3	WWC family member 3
ILMN_1708183	1.94e-02	3.87e-03	-3.004622	-2.66691	-0.47352189	162809333	PZP	PZP, alpha-2-macroglobulin like
ILMN_1789130	1.07e-02	1.91e-03	-3.247057	-2.011831	-0.47247811	17402880	DNASE2B	deoxyribonuclease 2 beta
ILMN_1715384	3.28e-07	9.73e-09	-6.649008	9.731951	-0.47223906	92091577	B4GAT1	beta-1,4-glucuronyltransferase 1
ILMN_1800659	6.72e-05	4.89e-06	-5.019058	3.673258	-0.47150505	21361620	PGM1	phosphoglucomutase 1
ILMN_1787186	3.03e-04	2.86e-05	-4.528361	1.969959	-0.47140404	169234615	NOV	nephroblastoma overexpressed
ILMN_1694011	2.71e-04	2.51e-05	-4.565377	2.095641	-0.4709899	195230749	WNT2	Wnt family member 2
ILMN_1812795	6.59e-05	4.76e-06	-5.02662	3.700091	-0.47090236	310923091	RUNX1T1	RUNX1 translocation partner 1
ILMN_1707695	6.13e-02	1.58e-02	-2.483238	-3.944097	-0.47080471	400286377	IFIT1	interferon induced protein with tetratricopeptide repeats 1
ILMN_2312340	4.74e-04	4.86e-05	-4.377278	1.46223	-0.47044781	618857467	LILRB2	leukocyte immunoglobulin like receptor B2
ILMN_2401987	5.78e-02	1.47e-02	-2.511844	-3.879007	-0.470367	1007384578	DLEC1	deleted in lung and esophageal cancer 1
ILMN_2353161	4.54e-01	2.42e-01	-1.182385	-6.201521	-0.46984512	293651531	MSLN	mesothelin
ILMN_2389501	1.04e-03	1.24e-04	-4.104228	0.567558	-0.46959259	332078474	HSD11B1	hydroxysteroid 11-beta dehydrogenase 1
ILMN_2072541	5.12e-08	1.10e-09	-7.202789	11.863461	-0.46956229	215599305	RAB11FIP2	RAB11 family interacting protein 2
ILMN_2202940	1.02e-03	1.21e-04	-4.110851	0.588889	-0.4693367	50726995	CHPT1	choline phosphotransferase 1
ILMN_2185665	3.73e-09	5.48e-11	-7.964426	14.808238	-0.46932323	62865856	PGAP1	post-GPI attachment to proteins 1
ILMN_1737935	4.32e-06	1.93e-07	-5.879288	6.814314	-0.46920875	499591025	MACF1	microtubule-actin crosslinking factor 1
ILMN_1699574	1.87e-02	3.72e-03	-3.018502	-2.6304	-0.46918182	182508168	NRP1	neuropilin 1
ILMN_1752247	1.36e-04	1.11e-05	-4.793163	2.879509	-0.46899327	395759205	AKAP13	A-kinase anchoring protein 13
ILMN_1795228	8.46e-04	9.70e-05	-4.176347	0.800843	-0.4689798	503775740	ZFAND5	zinc finger AN1-type containing 5
ILMN_2234697	2.95e-02	6.43e-03	-2.823399	-3.132034	-0.4683468	68533248	BEX1	brain expressed X-linked 1
ILMN_2229877	4.92e-03	7.52e-04	-3.550787	-1.141902	-0.4683367	664806061	PCDH18	protocadherin 18
ILMN_2225735	9.68e-05	7.47e-06	-4.903353	3.26477	-0.46821549	291045196	CRBN	cereblon
ILMN_1700628	5.11e-06	2.38e-07	-5.824016	6.607935	-0.46817845	14251213	DDX24	DEAD-box helicase 24
ILMN_1671509	4.69e-02	1.14e-02	-2.611829	-3.6468	-0.46786532	121582465	CCL3	C-C motif chemokine ligand 3
ILMN_2283325	6.39e-02	1.67e-02	-2.46297	-3.989847	-0.46785859	300934785	WLS	wntless Wnt ligand secretion mediator
ILMN_1738816	3.04e-04	2.87e-05	-4.527615	1.967431	-0.46773064	133930787	FOXO1	forkhead box O1
ILMN_1760412	1.42e-01	4.66e-02	-2.031551	-4.888787	-0.4673064	56090522	SHISA2	shisa family member 2
ILMN_2106902	4.33e-06	1.94e-07	-5.87804	6.809649	-0.46720202	146231981	FOXN3	forkhead box N3
ILMN_1700547	1.45e-01	4.82e-02	-2.016303	-4.917848	-0.46715825	372622387	CHST9	carbohydrate sulfotransferase 9
ILMN_1672834	1.33e-06	4.79e-08	-6.240354	8.173987	-0.4660202	530788324	SSH2	slingshot protein phosphatase 2
ILMN_2339835	8.35e-05	6.33e-06	-4.948914	3.425153	-0.46546801	403310637	PTGS1	prostaglandin-endoperoxide synthase 1
ILMN_2368834	1.75e-04	1.50e-05	-4.710814	2.594114	-0.46546128	92091585	MYH11	myosin heavy chain 11
ILMN_1661695	1.39e-02	2.61e-03	-3.141197	-2.302351	-0.46526599	216547518	IRAK3	interleukin 1 receptor associated kinase 3
ILMN_1776653	1.04e-05	5.54e-07	-5.602952	5.787966	-0.46508081	544063400	SCML1	sex comb on midleg-like 1 (Drosophila)
ILMN_2188722	6.46e-03	1.04e-03	-3.445657	-1.448914	-0.46502357	373251162	GLS	glutaminase
ILMN_1789003	6.56e-06	3.22e-07	-5.745259	6.314774	-0.46488215	513126884	CPB2	carboxypeptidase B2
ILMN_1769876	1.50e-03	1.88e-04	-3.979026	0.168007	-0.46446465	222352142	TBC1D2	TBC1 domain family member 2
ILMN_1715543	2.63e-04	2.42e-05	-4.575972	2.131709	-0.46410438	81230484	ACOT1	acyl-CoA thioesterase 1
ILMN_1788019	4.94e-05	3.39e-06	-5.118664	4.027967	-0.46403704	119466530	LAMA2	laminin subunit alpha 2
ILMN_1787595	3.92e-08	7.98e-10	-7.285152	12.181636	-0.46380808	84452144	B3GALNT1	beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)
ILMN_1745223	1.73e-03	2.23e-04	-3.928598	0.009094	-0.46365657	48375181	CDC42EP4	CDC42 effector protein 4
ILMN_1701361	1.30e-05	7.18e-07	-5.534167	5.534759	-0.46356902	42822875	LURAP1L	leucine rich adaptor protein 1 like
ILMN_1725633	2.31e-02	4.79e-03	-2.929114	-2.86334	-0.46346465	74325775	MACROD2	MACRO domain containing 2
ILMN_2344650	7.54e-05	5.61e-06	-4.981664	3.540816	-0.4629798	119226226	N4BP2L1	NEDD4 binding protein 2 like 1
ILMN_2412192	7.40e-02	2.00e-02	-2.389209	-4.153755	-0.46258249	184172391	CFH	complement factor H
ILMN_1719986	5.45e-03	8.49e-04	-3.512256	-1.255129	-0.46169024	209571505	PIK3IP1	phosphoinositide-3-kinase interacting protein 1
ILMN_1662839	1.60e-04	1.34e-05	-4.742498	2.703656	-0.46158923	307344638	PLEKHA1	pleckstrin homology domain containing A1
ILMN_1667711	9.52e-03	1.66e-03	-3.292601	-1.884769	-0.46120202	189571617	PLA2G16	phospholipase A2 group XVI
ILMN_1688242	8.67e-02	2.46e-02	-2.305562	-4.33464	-0.46064646	414144891	C6	complement component 6
ILMN_2389876	1.41e-04	1.16e-05	-4.782512	2.842474	-0.46060269	257900473	TGFB1I1	transforming growth factor beta 1 induced transcript 1
ILMN_1655191	2.15e-04	1.91e-05	-4.642307	2.358405	-0.46011785	395627669	CASZ1	castor zinc finger 1
ILMN_1740441	1.55e-05	8.80e-07	-5.480307	5.337184	-0.45956229	284448548	CYB5R3	cytochrome b5 reductase 3
ILMN_1698766	6.41e-03	1.03e-03	-3.448761	-1.439937	-0.4589899	NA		
ILMN_1804798	8.92e-04	1.03e-04	-4.157874	0.740874	-0.45882492	NA		
ILMN_2253822	1.28e-11	7.29e-14	-9.665796	21.307803	-0.4587138	126362966	NCKAP5	NCK associated protein 5
ILMN_2402341	1.78e-05	1.04e-06	-5.436591	5.177283	-0.4586229	512749767	MAPK3	mitogen-activated protein kinase 3
ILMN_1789505	2.73e-03	3.82e-04	-3.763854	-0.501619	-0.45772054	269954691	ITPR1	inositol 1,4,5-trisphosphate receptor type 1
ILMN_2282641	6.37e-03	1.02e-03	-3.45163	-1.431635	-0.45717508	261278363	TBXAS1	thromboxane A synthase 1
ILMN_1753279	8.05e-05	6.06e-06	-4.960477	3.465952	-0.45686532	52426775	HNRNPA0	heterogeneous nuclear ribonucleoprotein A0
ILMN_1679324	1.15e-03	1.39e-04	-4.069369	0.455613	-0.45674747	49574539	EIF1B	eukaryotic translation initiation factor 1B
ILMN_1791123	6.73e-02	1.78e-02	-2.437122	-4.047751	-0.4566431	205360942	TMPRSS2	transmembrane protease, serine 2
ILMN_2413323	2.44e-01	9.79e-02	-1.681095	-5.507467	-0.45660943	974005321	GRP	gastrin releasing peptide
ILMN_1661491	1.34e-03	1.65e-04	-4.018975	0.294729	-0.45653199	632794821	SH3GL2	SH3 domain containing GRB2 like 2, endophilin A1
ILMN_1695972	1.75e-06	6.66e-08	-6.155383	7.852372	-0.45624916	747019206	CCDC89	coiled-coil domain containing 89
ILMN_1737308	2.83e-02	6.13e-03	-2.841035	-3.087729	-0.45596633	169646771	GLRX	glutaredoxin
ILMN_1772359	1.59e-02	3.06e-03	-3.086147	-2.450709	-0.45581145	222418609	LAPTM5	lysosomal protein transmembrane 5
ILMN_1742260	4.47e-05	3.03e-06	-5.149017	4.136595	-0.45559259	566559868	SSFA2	sperm specific antigen 2
ILMN_1782412	1.47e-01	4.93e-02	-2.006646	-4.936155	-0.45446465	197100882	IRX2	iroquois homeobox 2
ILMN_1782439	1.14e-03	1.37e-04	-4.073694	0.469471	-0.45434343	554506498	CNN3	calponin 3
ILMN_1800412	1.27e-02	2.34e-03	-3.178277	-2.201366	-0.45376094	291463261	BMP1	bone morphogenetic protein 1
ILMN_1701906	2.67e-07	7.73e-09	-6.707774	9.957254	-0.45351852	425905329	CD300C	CD300c molecule
ILMN_1789541	3.21e-05	2.08e-06	-5.251163	4.50392	-0.45351515	568815606	CRMP1	collapsin response mediator protein 1
ILMN_1810712	1.75e-05	1.02e-06	-5.441459	5.195068	-0.45334343	310832411	ARHGEF12	Rho guanine nucleotide exchange factor 12
ILMN_2412336	5.87e-01	3.63e-01	-0.917261	-6.47648	-0.45322222	359751395	AKR1C2	aldo-keto reductase family 1, member C2
ILMN_1763603	4.98e-03	7.62e-04	-3.546678	-1.154015	-0.45306061	118498370	FAM177A1	family with sequence similarity 177 member A1
ILMN_1652464	6.69e-07	2.18e-08	-6.442531	8.942667	-0.45260943	156523257	TUBA3E	tubulin alpha 3e
ILMN_1726250	1.13e-04	8.87e-06	-4.855909	3.098429	-0.45247811	118600976	CPAMD8	C3 and PZP like, alpha-2-macroglobulin domain containing 8
ILMN_2184064	1.82e-03	2.36e-04	-3.911143	-0.045635	-0.45192593	190886441	ARRDC4	arrestin domain containing 4
ILMN_2084059	1.90e-09	2.52e-11	-8.161658	15.569842	-0.45180471	225579059	SLC12A4	solute carrier family 12 member 4
ILMN_1763704	6.46e-03	1.04e-03	-3.446012	-1.447887	-0.4516229	557129065	RGS11	regulator of G-protein signaling 11
ILMN_1704154	5.67e-02	1.44e-02	-2.521232	-3.857515	-0.45077441	325120957	TNFRSF19	TNF receptor superfamily member 19
ILMN_2115434	1.21e-03	1.47e-04	-4.053107	0.40357	-0.4506936	958157209	RAB32	RAB32, member RAS oncogene family
ILMN_1778625	1.13e-03	1.35e-04	-4.078081	0.483538	-0.45059259	48255934	CD44	CD44 molecule (Indian blood group)
ILMN_1799744	7.83e-06	4.00e-07	-5.688313	6.1035	-0.45021212	319655715	GALC	galactosylceramidase
ILMN_1786197	2.76e-03	3.85e-04	-3.76074	-0.511144	-0.4496734	615276327	NR2F1	nuclear receptor subfamily 2 group F member 1
ILMN_2128428	4.09e-02	9.60e-03	-2.675477	-3.495236	-0.44956566	349585057	DAB2	DAB2, clathrin adaptor protein
ILMN_1731107	6.97e-05	5.10e-06	-5.008081	3.634339	-0.44953535	756398270	CCDC92	coiled-coil domain containing 92
ILMN_1687035	1.02e-06	3.62e-08	-6.312361	8.447232	-0.44919529	568384849	ADAMTSL4	ADAMTS like 4
ILMN_1706357	9.18e-03	1.59e-03	-3.307613	-1.842617	-0.44865993	194097414	RFX2	regulatory factor X2
